Item Code,Item Name,Item Group,Item category,Item Sub-Category,
,OPC 53 Grade - 50 kg-ACC,,Prefab MMS,Concrete Foundation,
,OPC 53 Grade - 50 kg-AMBUJA,,Prefab MMS,Concrete Foundation,
,SantopreneTM EPDM Washer Large OD-EXXONMOBIL,,Tin Shed MMS,EPDM Washer / Tape,
,Pidiproof LW+ 101 - 200ml-DR. FIXIT,,I&C Accessories,Waterproofing Chemical,
,Cu Flexible Earthing Cable 1C x 4 sqmm - Yellow / Green-JAINFLEX,,Cables,4 sqmm Cu Earthing Cable,
,Cu Flexible Earthing Cable 1C x 4 sqmm - Yellow / Green-KANBERY,,Cables,4 sqmm Cu Earthing Cable,
,Cu Flexible Earthing Cable 1C x 4 sqmm - Yellow / Green-WAACAB,,Cables,4 sqmm Cu Earthing Cable,
,Full Rail - for long rail flush mount & tilted portrait - 3100mm,,Tin Shed MMS,Full Rail,
,DOWSIL 789 Silicone Sealant Cartridge - White - 300 ml-DOW,,I&C Accessories,Silicone Sealant,
,HIT-RE M 337111 Adhesive Mixing Nozzle-HILTI,,I&C Accessories,Hilti Nozzle,
,Rubber gasket for sealing module gaps,,Prefab MMS,Rubber Gasket,
,"SS304 M6x35 Nut-Bolt Set for Earthing Rod, Structure Earthing & LA",,Earthing & LA,M6 NBW Set for Earthing,
,SS304 M8x20 Nut-Bolt Set for Module Mounting,,Prefab MMS,M8 NBW Set for Modules,
,"SS304 M6x40 Nut-Bolt Set for Earthing Rod, Structure Earthing & LA",,Earthing & LA,M6 NBW Set for Earthing,
,UV Protected Black Nylon Cable Tie 4.8mmx450mm-KSS (1 Nos = 1 Packet),,Electrical BoS,Nylon Cable Tie,
,Single Spike Conventional LA without SSE logo - 14.2mm Dia - 1 Mtr - 100 micron,,Earthing & LA,Conventional LA,
,Rafter 1P - C Series - Heavy,,Prefab MMS,Rafters Poly Series,
,Rafter 1P - D Series - Heavy,,Prefab MMS,Rafters Poly Series,
,Rafter 1P - E Series - Heavy,,Prefab MMS,Rafters Poly Series,
,Rafter 1P - G Series - Heavy,,Prefab MMS,Rafters Poly Series,
,Rafter 1P - J Series - Heavy,,Prefab MMS,Rafters J Series,
,Rafter 2P - B Series - Heavy,,Prefab MMS,Rafters Poly Series,
,Rafter 2P - C Series - Heavy,,Prefab MMS,Rafters Poly Series,
,Rafter 2P - D Series - Heavy,,Prefab MMS,Rafters Poly Series,
,Rafter 2P - E Series - Heavy,,Prefab MMS,Rafters Poly Series,
,Rafter 2P - G Series - Heavy,,Prefab MMS,Rafters Poly Series,
,Rafter 2P - J Series - Heavy,,Prefab MMS,Rafters J Series,
,Rafter 3P Bottom - B Series - Heavy,,Prefab MMS,Rafters Poly Series,
,Rafter 3P Bottom - C Series - Heavy,,Prefab MMS,Rafters Poly Series,
,Rafter 3P Bottom - D Series - Heavy,,Prefab MMS,Rafters Poly Series,
,Rafter 3P Bottom - E Series - Heavy,,Prefab MMS,Rafters Poly Series,
,Rafter 3P Bottom - G Series - Heavy,,Prefab MMS,Rafters Poly Series,
,Rafter 3P Top - B Series - Heavy,,Prefab MMS,Rafters Poly Series,
,Rafter 3P Top - C Series - Heavy,,Prefab MMS,Rafters Poly Series,
,Rafter 3P Top - D Series - Heavy,,Prefab MMS,Rafters Poly Series,
,Rafter 3P Top - E Series - Heavy,,Prefab MMS,Rafters Poly Series,
,Rafter 3P Top - G Series - Heavy,,Prefab MMS,Rafters Poly Series,
,Rectangular Pipe RHS 60x40x2.5 (80 micron) - 5 Metre,,Welded MMS,Rectangular Pipe for Welded MMS,
,Rectangular Pipe RHS 60x40x2.5 (80 micron) - 4 Metre,,Welded MMS,Rectangular Pipe for Welded MMS,
,Rectangular Pipe RHS 60x40x2.5 (80 micron) - 3 Metre,,Welded MMS,Rectangular Pipe for Welded MMS,
,Rectangular Pipe RHS 60x40x2.5 (80 micron) - 2 Metre,,Welded MMS,Rectangular Pipe for Welded MMS,
,Rectangular Pipe RHS 60x40x2.5 (80 micron) - 1 Metre,,Welded MMS,Rectangular Pipe for Welded MMS,
,Rectangular Pipe RHS 60x40x2 (80 micron) - 6 Metre,,Welded MMS,Rectangular Pipe for Welded MMS,
,Rectangular Pipe RHS 60x40x2 (80 micron) - 5 Metre,,Welded MMS,Rectangular Pipe for Welded MMS,
,Rectangular Pipe RHS 60x40x2 (80 micron) - 4 Metre,,Welded MMS,Rectangular Pipe for Welded MMS,
,Rectangular Pipe RHS 60x40x2 (80 micron) - 3 Metre,,Welded MMS,Rectangular Pipe for Welded MMS,
,Rectangular Pipe RHS 60x40x2 (80 micron) - 2 Metre,,Welded MMS,Rectangular Pipe for Welded MMS,
,Rectangular Pipe RHS 60x40x2 (80 micron) - 1 Metre,,Welded MMS,Rectangular Pipe for Welded MMS,
,Rectangular Pipe RHS 60x40x2.5 (60 micron) - 5 Metre,,Welded MMS,Rectangular Pipe for Welded MMS,
,Rectangular Pipe RHS 60x40x2.5 (60 micron) - 4 Metre,,Welded MMS,Rectangular Pipe for Welded MMS,
,Rectangular Pipe RHS 60x40x2.5 (60 micron) - 3 Metre,,Welded MMS,Rectangular Pipe for Welded MMS,
,Rectangular Pipe RHS 60x40x2.5 (60 micron) - 2 Metre,,Welded MMS,Rectangular Pipe for Welded MMS,
,Rectangular Pipe RHS 60x40x2.5 (60 micron) - 1 Metre,,Welded MMS,Rectangular Pipe for Welded MMS,
,Square Pipe SHS 40x40x2.0 (60 micron) - 5 Metre,,Welded MMS,Square Pipe for Welded MMS,
,Square Pipe SHS 40x40x2.0 (60 micron) - 4 Metre,,Welded MMS,Square Pipe for Welded MMS,
,Square Pipe SHS 40x40x2.0 (60 micron) - 3 Metre,,Welded MMS,Square Pipe for Welded MMS,
,Square Pipe SHS 40x40x2.0 (60 micron) - 2 Metre,,Welded MMS,Square Pipe for Welded MMS,
,Square Pipe SHS 40x40x2.0 (60 micron) - 1 Metre,,Welded MMS,Square Pipe for Welded MMS,
,Square Pipe SHS 40x40x2.0 (80 micron) - 5 Metre,,Welded MMS,Square Pipe for Welded MMS,
,Square Pipe SHS 40x40x2.0 (80 micron) - 4 Metre,,Welded MMS,Square Pipe for Welded MMS,
,U-bolt Plate 100x50x5.0 (60 micron),,Welded MMS,U-Bolt & Mid Clamp for Welded MMS,
,U-bolt Plate 100x50x5.0 (80 micron),,Welded MMS,U-Bolt & Mid Clamp for Welded MMS,
,White Cement - 1 kg,,Prefab MMS,Concrete Foundation,
,Full Rail - for long rail flush mount & tilted portrait - 2400mm,,Tin Shed MMS,Full Rail,
,Full Rail - for long rail flush mount & tilted portrait - 3500mm,,Tin Shed MMS,Full Rail,
,HDPE Earthing Chamber with Cover 300x300x25 - Light Duty,,Earthing & LA,Earthing Chamber,
,HDPE Earthing Chamber with Cover 300x300x25 - Medium Duty,,Earthing & LA,Earthing Chamber,
,RCC Earthing Chamber with Cover 300x300x50 - M25 grade,,Earthing & LA,Earthing Chamber,
,4 Spikes Conventional LA without SSE logo - 14.2mm Dia - 1 Mtr - 100 micron,,Earthing & LA,Conventional LA,
,FRP Pipe for LA with 125mm hole distance,,Earthing & LA,LA FRP Pipe,
RAFT-1203,Rafter 2P Heavy Gen 2 for Topcon 610 range (130x45x15x2 4014mm),,Prefab MMS,Rafter Gen 2,
,HDG LA Stand for 2P rafter & Mono panels,,Earthing & LA,LA Stand,
,HDG LA Stand for 3P rafter & Mono panels,,Earthing & LA,LA Stand,
,HDG LA Stand for 2P rafter & Poly panels,,Earthing & LA,LA Stand,
,HDG LA Stand for 3P rafter & Poly panels,,Earthing & LA,LA Stand,
,ACDB Enphase Type H for upto 9 Mono modules 1-Phase System,,Junction Box,ACDB,
,ACDB Enphase Type I for 10 to 24 Mono modules 3-Phase System,,Junction Box,ACDB,
,ACDB Enphase Type J for 25 to 30 Mono modules 3-Phase System,,Junction Box,ACDB,
,ACDB Enphase Type K for 10 or 11 Mono modules or 11 to 13 Poly modules 1-Phase System,,Junction Box,ACDB,
,ACDB Enphase Type L for 12 or 15 Mono modules or 18 to 21 Poly modules 1-Phase System,,Junction Box,ACDB,
,ACDB Enphase Type M for 14 to 17 Poly modules 1-Phase System,,Junction Box,ACDB,
,ACDB Enphase Type N for 22 to 24 Poly modules 1-Phase System,,Junction Box,ACDB,
,Ball Lock Type SS Cable Tie 3.6mmx150mm,,Electrical BoS,SS Cable Tie,
,Sleeve Anchor Fastener SS304 M10x100,,Welded MMS,Mechanical Anchor Fastener,
,Sleeve Anchor Fastener SS304 M10x120,,Welded MMS,Mechanical Anchor Fastener,
,Sleeve Anchor Fastener SS304 M10x150,,Welded MMS,Mechanical Anchor Fastener,
,Sleeve Anchor Fastener Zinc Plated M10x120,,Welded MMS,Mechanical Anchor Fastener,
,Sleeve Anchor Fastener Zinc Plated M10x150,,Welded MMS,Mechanical Anchor Fastener,
,Pin Type Strike Fastener SS304 M10x100,,Welded MMS,Mechanical Anchor Fastener,
,Pin Type Strike Fastener SS304 M10x120,,Welded MMS,Mechanical Anchor Fastener,
,Pin Type Strike Fastener SS304 M10x150,,Welded MMS,Mechanical Anchor Fastener,
,Pin Type Strike Fastener Zinc Plated M10x120,,Welded MMS,Mechanical Anchor Fastener,
,Pin Type Strike Fastener Zinc Plated M10x150,,Welded MMS,Mechanical Anchor Fastener,
,FRP Meter Box,,Metering,Meter Box,
,"5-30A, Single Phase Net Meter provided by Delhi Discom",,Metering,Net Meter,
,"5-30A, Single Phase Generation Meter provided by Delhi Discom",,Metering,Generation Meter,
,"10-40A, Class 1, LCD Display, Optical + Hardwired RS232, Three Phase DLMS Net Meter provided by Delhi Discom",,Metering,Net Meter,
,"10-40A, Class 1, LCD Display, Optical + Hardwired RS232, Three Phase LPRF Generation Meter provided by Delhi Discom",,Metering,Generation Meter,
,"5-30A, Single Phase Net Meter provided by Haryana Discom",,Metering,Net Meter,
,"5-30A, Single Phase Generation Meter provided by Haryana Discom",,Metering,Generation Meter,
,"10-40A, Class 1, LCD Display, Optical + Hardwired RS232, Three Phase DLMS Net Meter provided by Haryana Discom",,Metering,Net Meter,
,"10-40A, Class 1, LCD Display, Optical + Hardwired RS232, Three Phase LPRF Generation Meter provided by Haryana Discom",,Metering,Generation Meter,
,"5-30A, Single Phase Net Meter provided by Gujarat Discom",,Metering,Net Meter,
,"5-30A, Single Phase Generation Meter provided by Gujarat Discom",,Metering,Generation Meter,
,"10-40A, Class 1, LCD Display, Optical + Hardwired RS232, Three Phase DLMS Net Meter provided by Gujarat Discom",,Metering,Net Meter,
,"10-40A, Class 1, LCD Display, Optical + Hardwired RS232, Three Phase LPRF Generation Meter provided by Gujarat Discom",,Metering,Generation Meter,
,"5-30A, Single Phase Net Meter provided by Telangana Discom",,Metering,Net Meter,
,"10-40A, Class 1, LCD Display, Optical + Hardwired RS232, Three Phase DLMS Net Meter provided by Telangana Discom",,Metering,Net Meter,
ACAB-0124-POLYCAB,Cu Flexible AC Wire 1C x 25 sqmm - Black-POLYCAB,Cables,Cables,1C x 25 sqmm Cu AC Cable,
,Cu Flexible AC Wire 1C x 4 sqmm - Black-RR KABEL,,Cables,1C x 4 sqmm Cu AC Cable,
,Cu Flexible AC Wire 1C x 4 sqmm - Black-FINOLEX,,Cables,1C x 4 sqmm Cu AC Cable,
,"Cu Flexible AC Wire 1C x 4 sqmm - Red-KEI (Wrong UOM, Don't Use)",,Cables,Other Cables (not in use),
,UV Protected Black Nylon Cable Tie 4.8mmx300mm-KSS (1 Nos = 1 Packet),,Electrical BoS,Nylon Cable Tie,
,Silirub 989 Silicone Sealant Sausage Bag - White - 800 gm-MACOY SOUDAL,,I&C Accessories,Silicone Sealant,
,"5-30A, Single Phase Smart Net Meter for MP Discom-AVON",,Metering,Net Meter,
,"10-60A, Whole Current, Three Phase Net Meter for Bescom-HPL",,Metering,Net Meter,
,"10-60A, Whole Current, Three Phase Generation Meter for Bescom-HPL",,Metering,Generation Meter,
,"5-30A, Single Phase Net Meter for Bescom-GENUS",,Metering,Net Meter,
,"5-30A, Single Phase Generation Meter for Bescom-GENUS",,Metering,Generation Meter,
,"10-40A, Class 1, TVM 3P 4W 240V MSNET 1, Three Phase Net Meter for MSEDCL-L&T",,Metering,Net Meter,
,"5-30A, Class 1, LPRF 1P 2W EM 240V, Single Phase Generation Meter for MSEDCL-L&T",,Metering,Generation Meter,
,"10-40A, Class 1, TVM 3P 4W 240V LPRF, Three Phase Generation Meter for MSEDCL-L&T",,Metering,Generation Meter,
,UV Protected Black Nylon Cable Tie 3.6mmx150mm-GIANTLOK (1 Nos = 1 Packet),,Electrical BoS,Nylon Cable Tie,
,UV Protected Black Nylon Cable Tie 3.6mmx200mm-GIANTLOK (1 Nos = 1 Packet),,Electrical BoS,Nylon Cable Tie,
,UV Protected Black Nylon Cable Tie 4.8mmx300mm-GIANTLOK (1 Nos = 1 Packet),,Electrical BoS,Nylon Cable Tie,
,UV Protected Black Nylon Cable Tie 4.8mmx368mm-GIANTLOK (1 Nos = 1 Packet),,Electrical BoS,Nylon Cable Tie,
,UV Protected Black Nylon Cable Tie 4.8mmx450mm-GIANTLOK (1 Nos = 1 Packet),,Electrical BoS,Nylon Cable Tie,
,Purlin x4 - B Series - Heavy,,Prefab MMS,Purlins Poly Series,
,Purlin x4 - D Series - Heavy,,Prefab MMS,Purlins Poly Series,
,Purlin x4 - E Series - Heavy,,Prefab MMS,Purlins Poly Series,
,Purlin x4 - F Series - Heavy,,Prefab MMS,Purlins Poly Series,
,Purlin x4 - G Series - Heavy,,Prefab MMS,Purlins Poly Series,
,Purlin x4 - J Series - Heavy,,Prefab MMS,Purlins J Series,
,Purlin x2 - B Series - Medium,,Prefab MMS,Purlins Poly Series,
,Purlin x2 - D Series - Medium,,Prefab MMS,Purlins Poly Series,
,Purlin x2 - E Series - Medium,,Prefab MMS,Purlins Poly Series,
,Purlin x2 - F Series - Heavy,,Prefab MMS,Purlins Poly Series,
,Purlin x2 - G Series - Heavy,,Prefab MMS,Purlins Poly Series,
,Purlin x3 - B Series - Heavy,,Prefab MMS,Purlins Poly Series,
,Purlin x3 - D Series - Heavy,,Prefab MMS,Purlins Poly Series,
,Purlin x3 - E Series - Heavy,,Prefab MMS,Purlins Poly Series,
,Purlin x3 - F Series - Heavy,,Prefab MMS,Purlins Poly Series,
,Purlin x3 - G Series - Heavy,,Prefab MMS,Purlins Poly Series,
,SS304 Hex Bolt M10x40,,SS NBW,SS304 Hex Bolt,
,SS304 Allen Bolt M8x40,,SS NBW,SS304 Allen Bolt,
,HDG E250 Grade U-bolt M10 80x44,,Welded MMS,U-Bolt & Mid Clamp for Welded MMS,
,"SS304 M6x30 Nut-Bolt Set for Earthing Rod, Structure Earthing & LA",,Earthing & LA,M6 NBW Set for Earthing,
,SS304 M8x35 Nut-Bolt Set for Module Mounting with Double Purlin,,Prefab MMS,M8 NBW Set for Modules,
,SS304 M8x40 Nut-Bolt Set for Module Mounting with Double Purlin,,Prefab MMS,M8 NBW Set for Modules,
,SDS Self Drilling Screw 75 MM,,Tin Shed MMS,SDS,
,Zinc Plated Self Drilling Screw 4.8x75-HP Landmark,,Tin Shed MMS,SDS,
,Column 3P - 3FT - Back End (47),,Prefab MMS,Column,
,Column 2P - 3FT - Back Mid (30),,Prefab MMS,Column,
,Column 3P - 3FT - Back Mid (48),,Prefab MMS,Column,
,Column 2P - 3FT - Front End (27),,Prefab MMS,Column,
,Column 2P - 3FT - Front Mid (28),,Prefab MMS,Column,
,Column 2P - 3FT - Back End (29),,Prefab MMS,Column,
,Column 1P - 3FT (19),,Prefab MMS,Column,
,Column 1P - 8FT (21),,Prefab MMS,Column,
,Column 2P - 10FT - Back End (41),,Prefab MMS,Column,
,Column 2P - 8FT - Back End (37),,Prefab MMS,Column,
,Column 3P - 10FT - Back End (58),,Prefab MMS,Column,
,Column 3P - 10FT - Back Mid (59),,Prefab MMS,Column,
,Column 2P - 10FT - Front End (39),,Prefab MMS,Column,
,Column 2P - 8FT - Front End (35),,Prefab MMS,Column,
,Column 3P - 8FT - Front End (53),,Prefab MMS,Column,
,Column 2P - 10FT - Front Mid (40),,Prefab MMS,Column,
,Brace Stub 1600mm (retired in 2022),,Prefab MMS,Bracing,
,Brace Extension 2P Long 2215mm (retired in 2022),,Prefab MMS,Bracing,
,SS304 Hex Bolt M8x90,,SS NBW,SS304 Hex Bolt,
,SS304 Hex Bolt M8x16,,SS NBW,SS304 Hex Bolt,
,2 kg CO2 type Fire Extinguisher,,Safety,Fire extinguisher,
,4 kg ABC powder type Fire Extinguisher,,Safety,Fire extinguisher,
,Full Rail - for long rail flush mount & tilted portrait - 1600mm,,Tin Shed MMS,Full Rail,
,Cu Flexible Earthing Cable 1C x 4 sqmm - Yellow / Green-KEI,,Cables,4 sqmm Cu Earthing Cable,
,Solar Modules - Stickers 300 MM x 300 MM PP Clear 2 Colour,,Electrical BoS,Module Sticker,
,Cu Flexible AC Wire 1C x 4 sqmm - Black-LOCAL MAKE,,Cables,1C x 4 sqmm Cu AC Cable,
,Cu Flexible AC Cable 2C x 4 sqmm-LOCAL MAKE,,Cables,2C x 4 sqmm Cu AC Cable,
,Al Flexible Earthing Cable 1C x 4 sqmm - Yellow / Green-LOCAL MAKE,,Cables,16 sqmm Al Earthing Cable,
,Al Flexible Earthing Cable 1C x 16 sqmm - Yellow / Green-LOCAL MAKE,,Cables,16 sqmm Al Earthing Cable for LA,
,ELA KIT TRIAL TYPE 5,,Earthing & LA,Earthing & LA Kit,
,ELA KIT TRIAL TYPE 6,,Earthing & LA,Earthing & LA Kit,
,ELA KIT TRIAL TYPE 7,,Earthing & LA,Earthing & LA Kit,
,ELA KIT TRIAL TYPE 8,,Earthing & LA,Earthing & LA Kit,
,ELA KIT TRIAL TYPE 9,,Earthing & LA,Earthing & LA Kit,
,ELA KIT TRIAL TYPE 10,,Earthing & LA,Earthing & LA Kit,
,ELA KIT TRIAL TYPE 11,,Earthing & LA,Earthing & LA Kit,
,ELA KIT TRIAL TYPE 12,,Earthing & LA,Earthing & LA Kit,
,Small Base Rail for portrait Tilted Structure,,Tin Shed MMS,Tin Shed with Tilt Components,
,Airtel 2g IoT/M2M sim card,,Electrical BoS,Sim card,
,Cu Flexible Earthing Cable 1C x 4 sqmm - Yellow / Green-KEI(Don't Use),,Cables,Cu Earthing Cable 1C x 4 sqmm,
,4.6 Grade Anchor Rod M12x2m-FISCHER,,Prefab MMS,Anchor Rod,
,4.6 Grade Anchor Rod M10x2m-FISCHER,,Prefab MMS,Anchor Rod,
,TMT Bar 8mm Fe-600 Grade,,Civil Work,TMT Bar,
,TMT Bar 10mm Fe-415 Grade,,Civil Work,TMT Bar,
,TMT Bar 10mm Fe-500 Grade,,Civil Work,TMT Bar,
,TMT Bar 10mm Fe-550 Grade,,Civil Work,TMT Bar,
,TMT Bar 10mm Fe-600 Grade,,Civil Work,TMT Bar,
,TMT Bar 12mm Fe-415 Grade,,Civil Work,TMT Bar,
,TMT Bar 12mm Fe-550 Grade,,Civil Work,TMT Bar,
,TMT Bar 12mm Fe-600 Grade,,Civil Work,TMT Bar,
,TMT Bar 16mm Fe-415 Grade,,Civil Work,TMT Bar,
,TMT Bar 16mm Fe-500 Grade,,Civil Work,TMT Bar,
,TMT Bar 16mm Fe-550 Grade,,Civil Work,TMT Bar,
,TMT Bar 16mm Fe-600 Grade,,Civil Work,TMT Bar,
,RIAN-II 0.5 HP Mini Range Pump,,Water Pipeline,Water Pump,
,RIAN-I 1 HP Mini Range Pump,,Water Pipeline,Water Pump,
,KDS-225+ P 50x40 Single Phase Monoblock Pump,,Water Pipeline,Water Pump,
,Mini Crest I 1 HP Pump,,Water Pipeline,Water Pump,
,Mini Crest II 0.5 HP Pump,,Water Pipeline,Water Pump,
,SS304 Hex Bolt M6x75,,SS NBW,SS304 Hex Bolt,
,SS304 Hex Bolt M16x70,,SS NBW,SS304 Hex Bolt,
,SS304 Hex Bolt M20x80,,SS NBW,SS304 Hex Bolt,
,SS304 Hex Bolt M33x120,,SS NBW,SS304 Hex Bolt,
,SS316 Hex Bolt M10x30,,SS NBW,SS316 Hex Bolt,
,SS316 Hex Bolt M8x20,,SS NBW,SS316 Hex Bolt,
,SS304 Allen Bolt M8x16,,SS NBW,SS304 Allen Bolt,
,SS304 Hex Bolt M20x40,,SS NBW,SS304 Hex Bolt,
,SS316 Allen Bolt M6x40,,SS NBW,SS316 Hex Bolt,
,SS316 Hex Bolt M10x25,,SS NBW,SS316 Hex Bolt,
,SS316 Hex Bolt M8x25,,SS NBW,SS316 Hex Bolt,
,HDG E250 Grade J-bolt M10 250x55,,Prefab MMS,HDG J-Bolt,
,HDG E250 Grade J-bolt M12 250x55,,Prefab MMS,HDG J-Bolt,
,SS304 Hex Nut M16,,SS NBW,SS304 Hex Nut,
,SS304 Hex Nut M20,,SS NBW,SS304 Hex Nut,
,SS304 Hex Nut M33,,SS NBW,SS304 Hex Nut,
,SS316 Hex Nut M10,,SS NBW,SS316 Hex Nut,
,SS316 Hex Nut M6,,SS NBW,SS316 Hex Nut,
,SS304 Plain Washer M16 Large OD,,SS NBW,SS304 Plain Washer,
,SS304 Plain Washer M16 Standard OD,,SS NBW,SS304 Plain Washer,
,SS304 Spring Washer M16,,SS NBW,SS304 Spring Washer,
,SS304 Plain Washer M20 Large OD,,SS NBW,SS304 Plain Washer,
,SS304 Plain Washer M20 Standard OD,,SS NBW,SS304 Plain Washer,
,SS304 Spring Washer M20,,SS NBW,SS304 Spring Washer,
,SS304 Plain Washer M33 Large OD,,SS NBW,SS304 Plain Washer,
,SS304 Plain Washer M33 Standard OD,,SS NBW,SS304 Plain Washer,
,SS304 Spring Washer M33,,SS NBW,SS304 Spring Washer,
,SS316 Spring Washer M10,,SS NBW,SS316 Spring Washer,
,SS316 Plain Washer M10 Large OD,,SS NBW,SS316 Plain Washer,
,SS316 Plain Washer M10 Standard OD,,SS NBW,SS316 Plain Washer,
,SS316 Plain Washer M6 Large OD,,SS NBW,SS316 Plain Washer,
,SS316 Plain Washer M6 Standard OD,,SS NBW,SS316 Plain Washer,
,SS316 Spring Washer M6,,SS NBW,SS316 Spring Washer,
,SS316 Plain Washer M8 Large OD,,SS NBW,SS316 Plain Washer,
,SS316 Plain Washer M8 Standard OD,,SS NBW,SS316 Plain Washer,
,SS316 Spring Washer M8,,SS NBW,SS316 Spring Washer,
,8.8 Grade Anchor Rod M12x1m,,Prefab MMS,Anchor Rod,
,8.8 Grade Anchor Rod M16x1m,,Prefab MMS,Anchor Rod,
,8.8 Grade Anchor Rod M24x1m,,Prefab MMS,Anchor Rod,
,8.8 Grade Anchor Rod M8x1m,,Prefab MMS,Anchor Rod,
,8.8 Grade Anchor Rod M10x1m,,Prefab MMS,Anchor Rod,
,8.8 Grade Anchor Rod M8x2m,,Prefab MMS,Anchor Rod,
,8.8 Grade Anchor Rod M10x2m,,Prefab MMS,Anchor Rod,
,8.8 Grade Anchor Rod M12x2m,,Prefab MMS,Anchor Rod,
,8.8 Grade Anchor Rod M16x2m,,Prefab MMS,Anchor Rod,
,8.8 Grade Anchor Rod M24x2m,,Prefab MMS,Anchor Rod,
,SS304 Grade Anchor Rod M10x1m,,Prefab MMS,Anchor Rod,
,Maintenance Kit HMK-1-H1 with Heapro Descender & 50 mtr ropes,,Safety,PPE,
,Fall Arrestor PN2000A,,Safety,PPE,
,Safety Harness PN56,,Safety,PPE,
,Safety Rope PN950 - 50 mtr,,Safety,PPE,
,CO2 Type Fire Extinguisher with all accessories - 2 kg,,Safety,Fire extinguisher,
,HIT-HY 170 Cartridge - 500ml-HILTI,,I&C Accessories,Hilti Chemical,
,HIT-HY 170 Cartridge - 500ml,,I&C Accessories,Hilti Chemical,
,HIT-MM PLUS Cartridge 330ml-HILTI,,I&C Accessories,Hilti Chemical,
,HIT-MM PLUS Cartridge 330ml,,I&C Accessories,Hilti Chemical,
,FIS EP 585 S Cartridge - 585ml-FISCHER,,I&C Accessories,Fischer Chemical,
,FIS EP 585 S Cartridge - 585ml,,I&C Accessories,Fischer Chemical,
,FIS VL 410 C Cartridge - 410ml-FISCHER,,I&C Accessories,Fischer Chemical,
,FIS VL 410 C Cartridge - 410ml,,I&C Accessories,Fischer Chemical,
,GREE AMRO R9 Expansion PU Foam Aerosol Can - 750ml-Gree,,I&C Accessories,PUF Seal,
,GREE AMRO R9 Expansion PU Foam Aerosol Can - 750ml,,I&C Accessories,PUF Seal,
,"GI Saddle for 50mm / 2"" pipe",,Conduit Pipe,PVC Conduit Pipe Accessories,
,"GI Saddle for 63mm / 2.5"" pipe",,Conduit Pipe,PVC Conduit Pipe Accessories,
,"SS304 Saddle for 32mm / 1.25"" pipe",,Conduit Pipe,PVC Conduit Pipe Accessories,
,"SS304 Saddle for 50mm / 2"" pipe",,Conduit Pipe,PVC Conduit Pipe Accessories,
,"SS304 Saddle for 63mm / 2.5"" pipe",,Conduit Pipe,PVC Conduit Pipe Accessories,
,Aluminum POP Rivet 4.8x35mm,,Tin Shed MMS,Rivet,
,Aluminum POP Rivet 4.8x30mm,,Tin Shed MMS,Rivet,
,Active Power Output Control for Zero Feed,,Data Logger,Data Logger Accessories,
,Wattmon MINI3-4G,,Data Logger,Data Logger,
,Wattmon Power Control Algorithm : ZFI / Genset,,Data Logger,Data Logger Accessories,
,Ambient Temperature Sensor E-ADS100 with Shield,,WMS,WMS Sensor,
,SS304 Parallel Post with 8mm Eye Bolt for Safety Lifeline,,Safety Lifeline,Safety Lifeline Post,
,SS304 Perpendicular Post with 8mm Eye Bolt for Safety Lifeline,,Safety Lifeline,Safety Lifeline Post,
,HDGI Perforated Cable Tray 30x25x1.6x2500 (average 80 micron coating),,Cable Tray,HDGI Cable Tray,
,HDGI Perforated Cable Tray 30x30x1.6x2500 (average 80 micron coating),,Cable Tray,HDGI Cable Tray,
,HDGI Perforated Cable Tray 50x30x1.6x2500 (average 80 micron coating),,Cable Tray,HDGI Cable Tray,
,HDGI Perforated Cable Tray 70x50x1.6x2500 (average 80 micron coating),,Cable Tray,HDGI Cable Tray,
,HDGI Perforated Cable Tray 75x50x1.6x2500 (average 80 micron coating),,Cable Tray,HDGI Cable Tray,
,HDGI Perforated Cable Tray 150x50x1.6x2500 (average 80 micron coating),,Cable Tray,HDGI Cable Tray,
,HDGI Perforated Cable Tray 200x50x1.6x2500 (average 80 micron coating),,Cable Tray,HDGI Cable Tray,
,HDGI Perforated Cable Tray 300x50x1.6x2500 (average 80 micron coating),,Cable Tray,HDGI Cable Tray,
,HDGI Perforated Cable Tray 300x75x1.6x2500 (average 80 micron coating),,Cable Tray,HDGI Cable Tray,
,HDGI Perforated Cable Tray 300x100x1.6x2500 (average 80 micron coating),,Cable Tray,HDGI Cable Tray,
,HDGI Perforated Cable Tray 510x25x1.6x2500 (average 80 micron coating),,Cable Tray,HDGI Cable Tray,
,HDGI Perforated Cable Tray 30x25x1.8x2500 (average 80 micron coating),,Cable Tray,HDGI Cable Tray,
,HDGI Perforated Cable Tray 30x30x1.8x2500 (average 80 micron coating),,Cable Tray,HDGI Cable Tray,
,HDGI Perforated Cable Tray 50x50x1.8x2500 (average 80 micron coating),,Cable Tray,HDGI Cable Tray,
,HDGI Perforated Cable Tray 70x50x1.8x2500 (average 80 micron coating),,Cable Tray,HDGI Cable Tray,
,HDGI Perforated Cable Tray 75x50x1.8x2500 (average 80 micron coating),,Cable Tray,HDGI Cable Tray,
,HDGI Perforated Cable Tray 100x50x1.8x2500 (average 80 micron coating),,Cable Tray,HDGI Cable Tray,
,HDGI Perforated Cable Tray 100x75x1.8x2500 (average 80 micron coating),,Cable Tray,HDGI Cable Tray,
,HDGI Perforated Cable Tray 300x50x1.8x2500 (average 80 micron coating),,Cable Tray,HDGI Cable Tray,
